#ChipID #Ntracks #Status
17720 328 1
17721 356 1
17722 100 1
17723 100 1
17724 100 1
17725 100 1
17726 100 1
17727 100 1
17728 100 1
17729 352 1
17730 496 1
17731 513 1
17732 563 1
17733 577 1
17734 627 1
17735 795 1
17736 410 1
17737 359 1
17738 350 1
17739 114 1
17740 127 1
17741 100 1
17742 100 1
17743 106 1
17744 100 1
17745 100 1
17746 106 1
17747 336 1
17748 360 1
17749 350 1
17750 100 1
17751 100 1
17752 100 1
17753 100 1
17754 103 1
17755 247 1
17756 373 1
17757 379 1
17758 470 1
17759 227 1
17760 259 1
17761 214 1
17762 100 1
17763 100 1
17764 222 1
17765 376 1
17766 384 1
17767 268 1
17768 534 1
17769 574 1
17770 589 1
17771 738 1
17772 656 1
17773 604 1
17774 694 1
17775 479 1
17776 548 1
17777 421 1
17778 613 1
17779 634 1
17780 612 1
17781 819 1
17782 853 1
17783 775 1
17784 626 1
17785 1063 1
17786 1135 1
17787 1015 1
17788 952 1
17789 908 1
17790 889 1
17791 674 1
17792 821 1
17793 723 1
17794 859 1
17795 920 1
17796 945 1
17797 949 1
17798 898 1
17799 906 1
17800 933 1
17801 1019 1
17802 976 1
17803 977 1
17804 1004 1
17805 1010 1
17806 838 1
17807 680 1
17808 595 1
17809 632 1
17810 590 1
17811 550 1
17812 558 1
17813 637 1
17814 702 1
17815 641 1
17816 732 1
17817 677 1
17818 722 1
17819 899 1
17820 429 1
17821 514 1
17822 372 1
17823 128 1
17824 236 1
17825 334 1
17826 132 1
17827 100 1
17828 100 1
17829 100 1
17830 100 1
17831 100 1
17832 100 1
17833 100 1
17834 325 1
17835 330 1
17836 114 1
17837 224 1
17838 100 1
17839 100 1
17840 100 1
17841 100 1
17842 100 1
17843 100 1
17844 100 1
17845 100 1
17846 100 1
17847 100 1
17848 100 1
17849 100 1
17850 100 1
17851 100 1
17852 100 1
17853 101 1
17854 111 1
17855 444 1
17856 344 1
17857 238 1
17858 342 1
17859 111 1
17860 100 1
17861 100 1
17862 100 1
17863 100 1
17864 103 1
17865 115 1
17866 218 1
17867 106 1
17868 117 1
17869 801 1
17870 650 1
17871 615 1
17872 589 1
17873 460 1
17874 428 1
17875 509 1
17876 109 1
17877 344 1
17878 118 1
17879 121 1
17880 436 1
17881 219 1
17882 356 1
17883 930 1
17884 995 1
17885 1041 1
17886 962 1
17887 904 1
17888 878 1
17889 725 1
17890 748 1
17891 837 1
17892 751 1
17893 925 1
17894 870 1
17895 785 1
17896 959 1
17897 1097 1
17898 1077 1
17899 1078 1
17900 1060 1
17901 1007 1
17902 1122 1
17903 983 1
17904 752 1
17905 832 1
17906 811 1
17907 886 1
17908 827 1
17909 823 1
17910 792 1
17911 850 1
17912 925 1
17913 934 1
17914 983 1
17915 1069 1
17916 1118 1
17917 1240 1
17918 639 1
17919 584 1
17920 521 1
17921 517 1
17922 497 1
17923 350 1
17924 332 1
17925 379 1
17926 423 1
17927 541 1
17928 600 1
17929 656 1
17930 659 1
17931 672 1
17932 330 1
17933 103 1
17934 101 1
17935 100 1
17936 107 1
17937 100 1
17938 100 1
17939 100 1
17940 100 1
17941 237 1
17942 224 1
17943 242 1
17944 352 1
17945 261 1
17946 100 1
17947 100 1
17948 105 1
17949 226 1
17950 256 1
17951 255 1
17952 495 1
17953 232 1
17954 114 1
17955 123 1
17956 100 1
17957 100 1
17958 100 1
17959 100 1
17960 518 1
17961 410 1
17962 532 1
17963 487 1
17964 669 1
17965 759 1
17966 818 1
17967 581 1
17968 582 1
17969 421 1
17970 523 1
17971 250 1
17972 353 1
17973 128 1
17974 794 1
17975 990 1
17976 909 1
17977 987 1
17978 1011 1
17979 1024 1
17980 1090 1
17981 868 1
17982 850 1
17983 881 1
17984 904 1
17985 791 1
17986 680 1
17987 740 1
17988 1117 1
17989 983 1
17990 1063 1
17991 1024 1
17992 1147 1
17993 1009 1
17994 1148 1
17995 838 1
17996 842 1
17997 892 1
17998 888 1
17999 897 1
18000 862 1
18001 100 1
18002 1021 1
18003 1086 1
18004 1112 1
18005 908 1
18006 926 1
18007 908 1
18008 808 1
18009 410 1
18010 422 1
18011 387 1
18012 500 1
18013 549 1
18014 598 1
18015 638 1
18016 802 1
18017 756 1
18018 735 1
18019 574 1
18020 415 1
18021 427 1
18022 374 1
18023 100 1
18024 100 1
18025 100 1
18026 100 1
18027 110 1
18028 238 1
18029 355 1
18030 354 1
18031 369 1
18032 244 1
18033 103 1
18034 103 1
18035 100 1
18036 100 1
18037 100 1
18038 100 1
18039 100 1
18040 100 1
18041 100 1
18042 100 1
18043 100 1
18044 100 1
18045 100 1
18046 212 1
18047 247 1
18048 380 1
18049 486 1
18050 426 1
18051 397 1
18052 267 1
18053 235 1
18054 251 1
18055 113 1
18056 100 1
18057 100 1
18058 439 1
18059 453 1
18060 651 1
18061 716 1
18062 671 1
18063 827 1
18064 891 1
18065 679 1
18066 605 1
18067 601 1
18068 456 1
18069 526 1
18070 386 1
18071 359 1
18072 738 1
18073 943 1
18074 981 1
18075 1041 1
18076 1032 1
18077 1111 1
18078 1145 1
18079 863 1
18080 1004 1
18081 996 1
18082 924 1
18083 922 1
18084 856 1
18085 677 1
18086 1127 1
18087 1185 1
18088 1142 1
18089 1279 1
18090 1237 1
18091 1236 1
18092 1167 1
18093 1018 1
18094 1205 1
18095 1061 1
18096 1015 1
18097 1152 1
18098 1096 1
18099 964 1
18100 1253 1
18101 1172 1
18102 1248 1
18103 1010 1
18104 1011 1
18105 965 1
18106 934 1
18107 860 1
18108 868 1
18109 947 1
18110 949 1
18111 829 1
18112 1116 1
18113 1255 1
18114 881 1
18115 792 1
18116 712 1
18117 623 1
18118 607 1
18119 572 1
18120 468 1
18121 446 1
18122 421 1
18123 590 1
18124 570 1
18125 622 1
18126 737 1
18127 808 1
18128 445 1
18129 402 1
18130 351 1
18131 237 1
18132 221 1
18133 126 1
18134 225 1
18135 117 1
18136 100 1
18137 114 1
18138 358 1
18139 229 1
18140 382 1
18141 371 1
18142 100 1
18143 100 1
18144 205 1
18145 100 1
18146 110 1
18147 334 1
18148 368 1
18149 346 1
18150 229 1
18151 328 1
18152 120 1
18153 100 1
18154 100 1
18155 100 1
18156 374 1
18157 434 1
18158 520 1
18159 534 1
18160 486 1
18161 629 1
18162 655 1
18163 664 1
18164 612 1
18165 565 1
18166 540 1
18167 421 1
18168 383 1
18169 367 1
18170 810 1
18171 870 1
18172 882 1
18173 908 1
18174 1022 1
18175 979 1
18176 1191 1
18177 952 1
18178 1036 1
18179 954 1
18180 965 1
18181 911 1
18182 851 1
18183 622 1
18184 1176 1
18185 1174 1
18186 1108 1
18187 1112 1
18188 1053 1
18189 1015 1
18190 1145 1
18191 1004 1
18192 949 1
18193 1101 1
18194 1050 1
18195 1046 1
18196 1002 1
18197 1130 1
18198 1084 1
18199 1099 1
18200 992 1
18201 966 1
18202 875 1
18203 802 1
18204 752 1
18205 783 1
18206 799 1
18207 858 1
18208 914 1
18209 943 1
18210 1064 1
18211 1001 1
18212 777 1
18213 697 1
18214 602 1
18215 562 1
18216 570 1
18217 412 1
18218 475 1
18219 272 1
18220 393 1
18221 523 1
18222 613 1
18223 593 1
18224 634 1
18225 606 1
18226 403 1
18227 245 1
18228 247 1
18229 109 1
18230 115 1
18231 107 1
18232 100 1
18233 100 1
18234 107 1
18235 130 1
18236 106 1
18237 221 1
18238 263 1
18239 374 1
18240 100 1
18241 100 1
18242 100 1
18243 100 1
18244 100 1
18245 221 1
18246 359 1
18247 283 1
18248 491 1
18249 333 1
18250 215 1
18251 100 1
18252 100 1
18253 100 1
18254 383 1
18255 473 1
18256 704 1
18257 644 1
18258 634 1
18259 665 1
18260 829 1
18261 769 1
18262 699 1
18263 632 1
18264 589 1
18265 661 1
18266 542 1
18267 423 1
18268 893 1
18269 944 1
18270 968 1
18271 1022 1
18272 1030 1
18273 1055 1
18274 1172 1
18275 1211 1
18276 1196 1
18277 1026 1
18278 997 1
18279 966 1
18280 801 1
18281 862 1
18282 1208 1
18283 1134 1
18284 1159 1
18285 1017 1
18286 1151 1
18287 1106 1
18288 1091 1
18289 1180 1
18290 1167 1
18291 1191 1
18292 1200 1
18293 1240 1
18294 1224 1
18295 1190 1
18296 1248 1
18297 1198 1
18298 1177 1
18299 1055 1
18300 1046 1
18301 993 1
18302 965 1
18303 947 1
18304 939 1
18305 1026 1
18306 251 1
18307 1081 1
18308 1183 1
18309 1265 1
18310 869 1
18311 730 1
18312 627 1
18313 604 1
18314 544 1
18315 448 1
18316 528 1
18317 415 1
18318 549 1
18319 602 1
18320 625 1
18321 717 1
18322 834 1
18323 848 1
18324 407 1
18325 379 1
18326 390 1
18327 363 1
18328 125 1
18329 112 1
18330 110 1
18331 100 1
18332 100 1
18333 335 1
18334 345 1
18335 479 1
18336 377 1
18337 383 1
18338 100 1
18339 100 1
18340 100 1
18341 100 1
18342 127 1
18343 134 1
18344 234 1
18345 100 1
18346 100 1
18347 100 1
18348 100 1
18349 100 1
18350 100 1
18351 100 1
18352 327 1
18353 266 1
18354 359 1
18355 504 1
18356 550 1
18357 557 1
18358 567 1
18359 204 1
18360 111 1
18361 100 1
18362 103 1
18363 100 1
18364 104 1
18365 100 1
18366 572 1
18367 663 1
18368 757 1
18369 783 1
18370 849 1
18371 813 1
18372 759 1
18373 539 1
18374 471 1
18375 495 1
18376 397 1
18377 293 1
18378 226 1
18379 343 1
18380 754 1
18381 873 1
18382 858 1
18383 901 1
18384 860 1
18385 868 1
18386 858 1
18387 564 1
18388 595 1
18389 666 1
18390 670 1
18391 615 1
18392 625 1
18393 607 1
18394 828 1
18395 833 1
18396 701 1
18397 796 1
18398 767 1
18399 659 1
18400 681 1
18401 399 1
18402 533 1
18403 425 1
18404 520 1
18405 529 1
18406 530 1
18407 587 1
18408 609 1
18409 582 1
18410 523 1
18411 400 1
18412 372 1
18413 269 1
18414 238 1
18415 100 1
18416 106 1
18417 124 1
18418 225 1
18419 262 1
18420 132 1
18421 512 1
18422 100 1
18423 100 1
18424 100 1
18425 100 1
18426 100 1
18427 100 1
18428 100 1
18429 100 1
18430 100 1
18431 100 1
18432 100 1
18433 100 1
18434 108 1
18435 124 1
18436 100 1
18437 100 1
18438 100 1
18439 100 1
18440 100 1
18441 100 1
18442 100 1
18443 100 1
18444 100 1
18445 100 1
18446 100 1
18447 100 1
18448 100 1
18449 100 1
18450 556 1
18451 493 1
18452 745 1
18453 789 1
18454 684 1
18455 957 1
18456 1046 1
18457 775 1
18458 600 1
18459 616 1
18460 578 1
18461 474 1
18462 442 1
18463 390 1
18464 1085 1
18465 1035 1
18466 1082 1
18467 1052 1
18468 1071 1
18469 1198 1
18470 1118 1
18471 1068 1
18472 975 1
18473 977 1
18474 901 1
18475 843 1
18476 845 1
18477 704 1
18478 1327 1
18479 1260 1
18480 1254 1
18481 1168 1
18482 1273 1
18483 1234 1
18484 1212 1
18485 1082 1
18486 1218 1
18487 1053 1
18488 1097 1
18489 1170 1
18490 1117 1
18491 1124 1
18492 1040 1
18493 1223 1
18494 1226 1
18495 1201 1
18496 1010 1
18497 1014 1
18498 962 1
18499 889 1
18500 920 1
18501 915 1
18502 958 1
18503 1086 1
18504 1149 1
18505 1203 1
18506 942 1
18507 704 1
18508 706 1
18509 657 1
18510 675 1
18511 584 1
18512 522 1
18513 438 1
18514 428 1
18515 615 1
18516 602 1
18517 635 1
18518 668 1
18519 824 1
18520 404 1
18521 380 1
18522 368 1
18523 232 1
18524 103 1
18525 100 1
18526 100 1
18527 101 1
18528 104 1
18529 225 1
18530 326 1
18531 274 1
18532 511 1
18533 450 1
18534 100 1
18535 100 1
18536 100 1
18537 111 1
18538 233 1
18539 225 1
18540 338 1
18541 405 1
18542 514 1
18543 264 1
18544 329 1
18545 215 1
18546 100 1
18547 100 1
18548 278 1
18549 399 1
18550 516 1
18551 563 1
18552 466 1
18553 627 1
18554 688 1
18555 648 1
18556 767 1
18557 569 1
18558 418 1
18559 460 1
18560 427 1
18561 402 1
18562 772 1
18563 876 1
18564 908 1
18565 911 1
18566 960 1
18567 976 1
18568 1082 1
18569 1166 1
18570 1018 1
18571 926 1
18572 946 1
18573 873 1
18574 839 1
18575 701 1
18576 1164 1
18577 1197 1
18578 1076 1
18579 1041 1
18580 988 1
18581 1075 1
18582 1124 1
18583 100 1
18584 100 1
18585 100 1
18586 100 1
18587 100 1
18588 100 1
18589 100 1
18590 910 1
18591 1033 1
18592 913 1
18593 820 1
18594 856 1
18595 856 1
18596 818 1
18597 787 1
18598 780 1
18599 781 1
18600 882 1
18601 921 1
18602 933 1
18603 1056 1
18604 798 1
18605 652 1
18606 590 1
18607 582 1
18608 561 1
18609 434 1
18610 356 1
18611 365 1
18612 521 1
18613 510 1
18614 567 1
18615 556 1
18616 563 1
18617 669 1
18618 372 1
18619 354 1
18620 212 1
18621 114 1
18622 214 1
18623 100 1
18624 100 1
18625 100 1
18626 100 1
18627 122 1
18628 216 1
18629 220 1
18630 236 1
18631 383 1
18632 100 1
18633 100 1
18634 129 1
18635 133 1
18636 225 1
18637 369 1
18638 377 1
18639 374 1
18640 364 1
18641 262 1
18642 231 1
18643 235 1
18644 100 1
18645 100 1
18646 506 1
18647 400 1
18648 450 1
18649 579 1
18650 578 1
18651 614 1
18652 737 1
18653 648 1
18654 648 1
18655 579 1
18656 575 1
18657 562 1
18658 437 1
18659 412 1
18660 706 1
18661 856 1
18662 959 1
18663 903 1
18664 1044 1
18665 1149 1
18666 1167 1
18667 1207 1
18668 1146 1
18669 1042 1
18670 994 1
18671 927 1
18672 822 1
18673 776 1
18674 1166 1
18675 1270 1
18676 1270 1
18677 1203 1
18678 1239 1
18679 1249 1
18680 1390 1
18681 1244 1
18682 1109 1
18683 1167 1
18684 1162 1
18685 1226 1
18686 1157 1
18687 1161 1
18688 1314 1
18689 1162 1
18690 1177 1
18691 1081 1
18692 972 1
18693 1004 1
18694 946 1
18695 870 1
18696 868 1
18697 925 1
18698 931 1
18699 1067 1
18700 1118 1
18701 1048 1
18702 275 1
18703 244 1
18704 235 1
18705 214 1
18706 100 1
18707 113 1
18708 101 1
18709 370 1
18710 393 1
18711 445 1
18712 605 1
18713 591 1
18714 649 1
18715 735 1
18716 352 1
18717 339 1
18718 257 1
18719 110 1
18720 115 1
18721 100 1
18722 100 1
18723 100 1
18724 100 1
18725 100 1
18726 228 1
18727 126 1
18728 351 1
18729 401 1
18730 100 1
18731 100 1
18732 100 1
18733 100 1
18734 104 1
18735 346 1
18736 101 1
18737 410 1
18738 435 1
18739 282 1
18740 254 1
18741 120 1
18742 100 1
18743 108 1
18744 222 1
18745 330 1
18746 383 1
18747 414 1
18748 530 1
18749 607 1
18750 593 1
18751 755 1
18752 724 1
18753 678 1
18754 605 1
18755 582 1
18756 453 1
18757 535 1
18758 623 1
18759 823 1
18760 780 1
18761 862 1
18762 948 1
18763 928 1
18764 969 1
18765 1214 1
18766 1287 1
18767 1120 1
18768 1070 1
18769 1017 1
18770 929 1
18771 902 1
18772 1110 1
18773 979 1
18774 1113 1
18775 1055 1
18776 1033 1
18777 1026 1
18778 883 1
18779 1180 1
18780 1221 1
18781 1147 1
18782 1247 1
18783 1158 1
18784 1276 1
18785 1273 1
18786 100 1
18787 100 1
18788 100 1
18789 100 1
18790 100 1
18791 100 1
18792 100 1
18793 900 1
18794 924 1
18795 950 1
18796 982 1
18797 1074 1
18798 1070 1
18799 1030 1
18800 787 1
18801 635 1
18802 587 1
18803 456 1
18804 434 1
18805 402 1
18806 342 1
18807 404 1
18808 412 1
18809 540 1
18810 590 1
18811 632 1
18812 743 1
18813 855 1
18814 245 1
18815 133 1
18816 218 1
18817 102 1
18818 106 1
18819 101 1
18820 100 1
18821 100 1
18822 100 1
18823 100 1
18824 100 1
18825 112 1
18826 120 1
18827 106 1
18828 100 1
18829 100 1
18830 103 1
18831 219 1
18832 237 1
18833 225 1
18834 412 1
18835 100 1
18836 104 1
18837 100 1
18838 100 1
18839 100 1
18840 100 1
18841 100 1
18842 371 1
18843 396 1
18844 559 1
18845 580 1
18846 652 1
18847 236 1
18848 802 1
18849 547 1
18850 503 1
18851 383 1
18852 259 1
18853 359 1
18854 107 1
18855 214 1
18856 852 1
18857 895 1
18858 938 1
18859 961 1
18860 1070 1
18861 1114 1
18862 1180 1
18863 861 1
18864 957 1
18865 697 1
18866 838 1
18867 723 1
18868 544 1
18869 507 1
18870 1181 1
18871 1244 1
18872 1137 1
18873 1163 1
18874 1240 1
18875 1290 1
18876 1388 1
18877 963 1
18878 1078 1
18879 1098 1
18880 1098 1
18881 889 1
18882 724 1
18883 886 1
18884 1215 1
18885 1118 1
18886 1062 1
18887 1004 1
18888 946 1
18889 879 1
18890 883 1
18891 586 1
18892 760 1
18893 742 1
18894 765 1
18895 940 1
18896 955 1
18897 943 1
18898 811 1
18899 670 1
18900 653 1
18901 664 1
18902 607 1
18903 554 1
18904 515 1
18905 100 1
18906 216 1
18907 316 1
18908 326 1
18909 219 1
18910 430 1
18911 535 1
18912 379 1
18913 405 1
18914 382 1
18915 354 1
18916 105 1
18917 100 1
18918 100 1
18919 100 1
18920 100 1
18921 100 1
18922 100 1
18923 100 1
18924 100 1
18925 100 1
18926 100 1
18927 100 1
18928 112 1
18929 107 1
18930 340 1
18931 107 1
18932 362 1
18933 521 1
18934 382 1
18935 259 1
18936 347 1
18937 100 1
18938 100 1
18939 100 1
18940 409 1
18941 530 1
18942 515 1
18943 526 1
18944 606 1
18945 630 1
18946 630 1
18947 685 1
18948 687 1
18949 614 1
18950 608 1
18951 581 1
18952 420 1
18953 377 1
18954 819 1
18955 892 1
18956 954 1
18957 980 1
18958 1059 1
18959 1212 1
18960 1151 1
18961 1298 1
18962 1060 1
18963 1085 1
18964 983 1
18965 952 1
18966 920 1
18967 822 1
18968 1306 1
18969 1280 1
18970 1113 1
18971 1114 1
18972 1177 1
18973 1054 1
18974 1026 1
18975 1022 1
18976 1104 1
18977 974 1
18978 1017 1
18979 1085 1
18980 1227 1
18981 1269 1
18982 990 1
18983 934 1
18984 920 1
18985 899 1
18986 808 1
18987 806 1
18988 805 1
18989 842 1
18990 948 1
18991 930 1
18992 951 1
18993 1063 1
18994 1071 1
18995 1139 1
18996 699 1
18997 557 1
18998 511 1
18999 344 1
19000 229 1
19001 212 1
19002 100 1
19003 228 1
19004 360 1
19005 363 1
19006 513 1
19007 537 1
19008 575 1
19009 775 1
19010 100 1
19011 100 1
19012 100 1
19013 100 1
19014 100 1
19015 100 1
19016 100 1
19017 100 1
19018 100 1
19019 100 1
19020 103 1
19021 100 1
19022 107 1
19023 114 1
19024 100 1
19025 100 1
19026 100 1
19027 222 1
19028 342 1
19029 368 1
19030 431 1
19031 409 1
19032 382 1
19033 258 1
19034 249 1
19035 105 1
19036 100 1
19037 100 1
19038 421 1
19039 419 1
19040 437 1
19041 577 1
19042 609 1
19043 722 1
19044 711 1
19045 758 1
19046 739 1
19047 690 1
19048 669 1
19049 519 1
19050 569 1
19051 522 1
19052 803 1
19053 862 1
19054 955 1
19055 986 1
19056 924 1
19057 1107 1
19058 1183 1
19059 1246 1
19060 1169 1
19061 1216 1
19062 1028 1
19063 993 1
19064 920 1
19065 858 1
19066 1258 1
19067 1217 1
19068 100 1
19069 1273 1
19070 1149 1
19071 1238 1
19072 1388 1
19073 1193 1
19074 1545 1
19075 1258 1
19076 1320 1
19077 1278 1
19078 1273 1
19079 1308 1
19080 1259 1
19081 1345 1
19082 1170 1
19083 1089 1
19084 1018 1
19085 1002 1
19086 929 1
19087 945 1
19088 972 1
19089 1016 1
19090 1066 1
19091 1204 1
19092 1247 1
19093 1297 1
19094 874 1
19095 829 1
19096 677 1
19097 654 1
19098 533 1
19099 431 1
19100 378 1
19101 410 1
19102 637 1
19103 579 1
19104 649 1
19105 648 1
19106 879 1
19107 908 1
19108 373 1
19109 353 1
19110 105 1
19111 100 1
19112 100 1
19113 100 1
19114 100 1
19115 100 1
19116 100 1
19117 100 1
19118 214 1
19119 101 1
19120 339 1
19121 353 1
19122 100 1
19123 100 1
19124 100 1
19125 107 1
19126 221 1
19127 233 1
19128 357 1
19129 251 1
19130 223 1
19131 100 1
19132 102 1
19133 100 1
19134 100 1
19135 100 1
19136 360 1
19137 398 1
19138 532 1
19139 591 1
19140 714 1
19141 660 1
19142 684 1
19143 837 1
19144 700 1
19145 779 1
19146 485 1
19147 585 1
19148 406 1
19149 376 1
19150 834 1
19151 821 1
19152 913 1
19153 1007 1
19154 1034 1
19155 1066 1
19156 1207 1
19157 1281 1
19158 1145 1
19159 1042 1
19160 1050 1
19161 1056 1
19162 919 1
19163 954 1
19164 1191 1
19165 1142 1
19166 1167 1
19167 1153 1
19168 1038 1
19169 1145 1
19170 1144 1
19171 1211 1
19172 1169 1
19173 1100 1
19174 1168 1
19175 1412 1
19176 1309 1
19177 1261 1
19178 968 1
19179 1143 1
19180 966 1
19181 869 1
19182 840 1
19183 819 1
19184 804 1
19185 795 1
19186 885 1
19187 914 1
19188 918 1
19189 873 1
19190 927 1
19191 1088 1
19192 648 1
19193 590 1
19194 580 1
19195 399 1
19196 248 1
19197 110 1
19198 100 1
19199 337 1
19200 503 1
19201 528 1
19202 561 1
19203 621 1
19204 644 1
19205 667 1
19206 100 1
19207 100 1
19208 100 1
19209 100 1
19210 100 1
19211 100 1
19212 100 1
19213 100 1
19214 100 1
19215 100 1
19216 104 1
19217 100 1
19218 225 1
19219 226 1
19220 100 1
19221 100 1
19222 100 1
19223 118 1
19224 120 1
19225 111 1
19226 356 1
19227 404 1
19228 352 1
19229 232 1
19230 100 1
19231 100 1
19232 100 1
19233 100 1
19234 103 1
19235 363 1
19236 518 1
19237 548 1
19238 671 1
19239 643 1
19240 663 1
19241 1038 1
19242 719 1
19243 895 1
19244 681 1
19245 765 1
19246 488 1
19247 409 1
19248 905 1
19249 886 1
19250 958 1
19251 915 1
19252 940 1
19253 1130 1
19254 1131 1
19255 1251 1
19256 1209 1
19257 1097 1
19258 1126 1
19259 1157 1
19260 983 1
19261 1110 1
19262 1168 1
19263 1154 1
19264 1274 1
19265 1308 1
19266 1150 1
19267 1152 1
19268 1315 1
19269 1366 1
19270 1332 1
19271 1405 1
19272 1334 1
19273 1244 1
19274 1361 1
19275 1307 1
19276 1327 1
19277 1223 1
19278 1160 1
19279 1062 1
19280 990 1
19281 821 1
19282 730 1
19283 968 1
19284 978 1
19285 1079 1
19286 1166 1
19287 1260 1
19288 1282 1
19289 1266 1
19290 746 1
19291 672 1
19292 669 1
19293 604 1
19294 584 1
19295 460 1
19296 400 1
19297 452 1
19298 559 1
19299 766 1
19300 409 1
19301 747 1
19302 742 1
19303 945 1
19304 358 1
19305 340 1
19306 237 1
19307 214 1
19308 100 1
19309 100 1
19310 100 1
19311 100 1
19312 100 1
19313 100 1
19314 224 1
19315 292 1
19316 409 1
19317 429 1
19318 100 1
19319 100 1
19320 100 1
19321 100 1
19322 100 1
19323 100 1
19324 100 1
19325 100 1
19326 100 1
19327 100 1
19328 100 1
19329 100 1
19330 100 1
19331 100 1
19332 100 1
19333 100 1
19334 100 1
19335 100 1
19336 100 1
19337 102 1
19338 121 1
19339 324 1
19340 112 1
19341 100 1
19342 100 1
19343 100 1
19344 100 1
19345 100 1
19346 221 1
19347 242 1
19348 240 1
19349 327 1
19350 494 1
19351 277 1
19352 486 1
19353 511 1
19354 519 1
19355 378 1
19356 249 1
19357 231 1
19358 238 1
19359 133 1
19360 492 1
19361 398 1
19362 395 1
19363 395 1
19364 548 1
19365 554 1
19366 517 1
19367 376 1
19368 274 1
19369 398 1
19370 311 1
19371 385 1
19372 436 1
19373 416 1
19374 377 1
19375 410 1
19376 522 1
19377 499 1
19378 418 1
19379 262 1
19380 355 1
19381 289 1
19382 284 1
19383 389 1
19384 351 1
19385 227 1
19386 348 1
19387 257 1
19388 350 1
19389 232 1
19390 111 1
19391 100 1
19392 100 1
19393 100 1
19394 100 1
19395 109 1
19396 100 1
19397 102 1
19398 130 1
19399 251 1
19400 117 1
19401 267 1
19402 100 1
19403 100 1
19404 100 1
19405 100 1
19406 100 1
19407 100 1
19408 100 1
19409 100 1
19410 100 1
19411 100 1
19412 100 1
19413 100 1
19414 100 1
19415 100 1
19416 100 1
19417 100 1
19418 100 1
19419 340 1
19420 396 1
19421 432 1
19422 538 1
19423 100 1
19424 100 1
19425 100 1
19426 100 1
19427 100 1
19428 100 1
19429 100 1
19430 569 1
19431 627 1
19432 751 1
19433 794 1
19434 831 1
19435 892 1
19436 951 1
19437 107 1
19438 106 1
19439 102 1
19440 103 1
19441 101 1
19442 100 1
19443 100 1
19444 979 1
19445 1043 1
19446 1093 1
19447 1093 1
19448 1180 1
19449 1331 1
19450 1375 1
19451 582 1
19452 535 1
19453 527 1
19454 379 1
19455 397 1
19456 247 1
19457 375 1
19458 1333 1
19459 1405 1
19460 1435 1
19461 1407 1
19462 1401 1
19463 1437 1
19464 1281 1
19465 577 1
19466 586 1
19467 553 1
19468 653 1
19469 490 1
19470 554 1
19471 519 1
19472 1425 1
19473 1349 1
19474 1302 1
19475 1178 1
19476 1222 1
19477 1078 1
19478 1015 1
19479 499 1
19480 527 1
19481 423 1
19482 527 1
19483 571 1
19484 564 1
19485 575 1
19486 1003 1
19487 890 1
19488 929 1
19489 839 1
19490 699 1
19491 692 1
19492 713 1
19493 100 1
19494 100 1
19495 102 1
19496 232 1
19497 239 1
19498 357 1
19499 146 1
19500 591 1
19501 439 1
19502 424 1
19503 411 1
19504 108 1
19505 100 1
19506 100 1
19507 100 1
19508 100 1
19509 100 1
19510 100 1
19511 100 1
19512 100 1
19513 100 1
19514 100 1
19515 108 1
19516 122 1
19517 363 1
19518 399 1
19519 382 1
19520 467 1
19521 397 1
19522 511 1
19523 392 1
19524 240 1
19525 120 1
19526 100 1
19527 100 1
19528 603 1
19529 615 1
19530 763 1
19531 805 1
19532 816 1
19533 1028 1
19534 1078 1
19535 907 1
19536 866 1
19537 739 1
19538 645 1
19539 722 1
19540 596 1
19541 566 1
19542 1022 1
19543 1162 1
19544 1100 1
19545 1124 1
19546 1244 1
19547 1204 1
19548 1364 1
19549 1316 1
19550 1283 1
19551 1165 1
19552 1068 1
19553 1012 1
19554 976 1
19555 946 1
19556 1394 1
19557 1380 1
19558 1373 1
19559 1240 1
19560 1387 1
19561 1377 1
19562 1400 1
19563 1289 1
19564 1345 1
19565 1334 1
19566 1422 1
19567 1313 1
19568 1395 1
19569 1292 1
19570 1310 1
19571 1341 1
19572 1335 1
19573 1129 1
19574 1061 1
19575 955 1
19576 948 1
19577 911 1
19578 1041 1
19579 1122 1
19580 1086 1
19581 1175 1
19582 1250 1
19583 1213 1
19584 1003 1
19585 1037 1
19586 924 1
19587 744 1
19588 668 1
19589 681 1
19590 761 1
19591 697 1
19592 613 1
19593 639 1
19594 656 1
19595 692 1
19596 694 1
19597 522 1
19598 610 1
19599 509 1
19600 491 1
19601 392 1
19602 241 1
19603 105 1
19604 114 1
19605 100 1
19606 100 1
19607 126 1
19608 365 1
19609 369 1
19610 380 1
19611 397 1
19612 215 1
19613 130 1
19614 100 1
19615 430 1
19616 384 1
19617 512 1
19618 647 1
19619 392 1
19620 482 1
19621 237 1
19622 329 1
19623 102 1
19624 100 1
19625 100 1
19626 369 1
19627 415 1
19628 408 1
19629 413 1
19630 598 1
19631 669 1
19632 654 1
19633 897 1
19634 859 1
19635 669 1
19636 730 1
19637 575 1
19638 579 1
19639 413 1
19640 1143 1
19641 1106 1
19642 1148 1
19643 1150 1
19644 1185 1
19645 1345 1
19646 1254 1
19647 1225 1
19648 1292 1
19649 1154 1
19650 1061 1
19651 1058 1
19652 993 1
19653 997 1
19654 1308 1
19655 1345 1
19656 1326 1
19657 1341 1
19658 1397 1
19659 1235 1
